region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,id
Somerset,2020-12-31,NA,forecast,473,588,494,184,323,410,545,690,1342,E10000027
Somerset,2021-01-01,NA,forecast,460,599,589,162,303,391,539,704,1418,E10000027
Somerset,2021-01-02,NA,forecast,385,522,576,127,250,326,456,597,1277,E10000027
Somerset,2021-01-03,NA,forecast,419,596,763,128,266,354,494,667,1525,E10000027
South Gloucestershire,2020-12-21,NA,forecast,91,93,21,62,78,86,96,106,131,E06000025
South Gloucestershire,2020-12-22,NA,forecast,80,83,22,52,67,75,85,95,124,E06000025
South Gloucestershire,2020-12-23,NA,forecast,78,81,24,48,64,73,84,94,125,E06000025
South Gloucestershire,2020-12-24,NA,forecast,71,75,25,42,57,65,77,88,122,E06000025
South Gloucestershire,2020-12-25,NA,forecast,64,68,27,34,49,58,70,82,117,E06000025
South Gloucestershire,2020-12-26,NA,forecast,46,50,23,23,34,41,51,61,93,E06000025
South Gloucestershire,2020-12-27,NA,forecast,48,54,28,23,35,43,54,67,105,E06000025
South Gloucestershire,2020-12-28,NA,forecast,73,85,51,33,53,64,83,104,175,E06000025
South Gloucestershire,2020-12-29,NA,forecast,64,77,52,27,44,55,72,94,171,E06000025
South Gloucestershire,2020-12-30,NA,forecast,61,76,59,24,41,52,71,93,178,E06000025
South Gloucestershire,2020-12-31,NA,forecast,55,72,64,20,36,46,65,87,179,E06000025
South Gloucestershire,2021-01-01,NA,forecast,49,67,67,16,30,41,59,81,173,E06000025
South Gloucestershire,2021-01-02,NA,forecast,35,51,60,11,21,29,43,60,136,E06000025
South Gloucestershire,2021-01-03,NA,forecast,37,56,74,11,21,30,45,66,159,E06000025
South Tyneside,2020-12-21,NA,forecast,64,66,15,43,55,60,68,75,92,E08000023
South Tyneside,2020-12-22,NA,forecast,54,55,15,35,45,51,57,64,81,E08000023
South Tyneside,2020-12-23,NA,forecast,47,49,15,29,39,44,51,58,76,E08000023
South Tyneside,2020-12-24,NA,forecast,42,45,16,25,34,39,46,53,72,E08000023
South Tyneside,2020-12-25,NA,forecast,38,41,17,21,30,34,41,48,69,E08000023
South Tyneside,2020-12-26,NA,forecast,29,32,17,14,22,26,32,38,57,E08000023
South Tyneside,2020-12-27,NA,forecast,26,29,20,12,19,23,29,35,56,E08000023
South Tyneside,2020-12-28,NA,forecast,39,46,49,19,28,34,44,55,94,E08000023
South Tyneside,2020-12-29,NA,forecast,32,40,62,15,23,28,37,46,86,E08000023
South Tyneside,2020-12-30,NA,forecast,28,38,92,12,20,25,33,42,80,E08000023
South Tyneside,2020-12-31,NA,forecast,25,36,126,10,17,21,29,38,77,E08000023
South Tyneside,2021-01-01,NA,forecast,21,36,238,8,14,18,26,35,74,E08000023
South Tyneside,2021-01-02,NA,forecast,16,30,264,5,10,14,19,27,62,E08000023
South Tyneside,2021-01-03,NA,forecast,15,32,365,4,9,12,18,24,61,E08000023
Southampton,2020-12-21,NA,forecast,150,155,44,93,124,139,161,180,235,E06000045
Southampton,2020-12-22,NA,forecast,150,158,53,87,121,139,163,186,255,E06000045
Southampton,2020-12-23,NA,forecast,158,170,70,86,124,145,174,202,297,E06000045
Southampton,2020-12-24,NA,forecast,178,198,97,90,132,159,199,237,367,E06000045
Southampton,2020-12-25,NA,forecast,180,208,128,79,129,158,204,249,419,E06000045
Southampton,2020-12-26,NA,forecast,154,191,147,61,107,135,178,227,433,E06000045
Southampton,2020-12-27,NA,forecast,161,211,195,60,107,138,188,251,502,E06000045
Southampton,2020-12-28,NA,forecast,287,403,481,90,172,237,344,470,1028,E06000045
Southampton,2020-12-29,NA,forecast,284,444,678,81,166,233,347,494,1206,E06000045
Southampton,2020-12-30,NA,forecast,297,513,1012,71,164,237,368,546,1456,E06000045
Southampton,2020-12-31,NA,forecast,335,657,1851,73,178,264,421,635,2001,E06000045
Southampton,2021-01-01,NA,forecast,333,768,3100,64,170,257,431,678,2301,E06000045
Southampton,2021-01-02,NA,forecast,293,790,3975,49,139,222,383,629,2300,E06000045
Southampton,2021-01-03,NA,forecast,309,933,4845,43,137,227,420,688,2700,E06000045
Southend-on-Sea,2020-12-21,NA,forecast,439,461,154,254,356,406,473,537,756,E06000033
Southend-on-Sea,2020-12-22,NA,forecast,399,425,152,226,319,367,437,502,706,E06000033
Southend-on-Sea,2020-12-23,NA,forecast,407,441,182,215,314,367,449,534,778,E06000033
Southend-on-Sea,2020-12-24,NA,forecast,479,532,252,236,359,431,538,643,996,E06000033
Southend-on-Sea,2020-12-25,NA,forecast,429,484,250,203,314,381,483,591,948,E06000033
Southend-on-Sea,2020-12-26,NA,forecast,376,432,254,154,262,329,425,533,889,E06000033
Southend-on-Sea,2020-12-27,NA,forecast,368,446,303,141,250,317,433,558,983,E06000033
Southend-on-Sea,2020-12-28,NA,forecast,671,838,656,222,431,569,790,1039,1935,E06000033
Southend-on-Sea,2020-12-29,NA,forecast,611,800,735,189,370,511,725,992,1977,E06000033
Southend-on-Sea,2020-12-30,NA,forecast,624,847,901,169,366,505,760,1044,2170,E06000033
Southend-on-Sea,2020-12-31,NA,forecast,740,1061,1297,185,418,589,909,1256,2918,E06000033
Southend-on-Sea,2021-01-01,NA,forecast,659,996,1254,149,349,515,815,1184,2837,E06000033
Southend-on-Sea,2021-01-02,NA,forecast,566,929,1506,114,286,438,707,1094,2781,E06000033
Southend-on-Sea,2021-01-03,NA,forecast,560,981,1688,101,275,432,718,1122,3063,E06000033
Southwark,2020-12-21,NA,forecast,463,476,114,319,395,433,489,541,683,E09000028
Southwark,2020-12-22,NA,forecast,395,414,115,262,334,372,424,475,625,E09000028
Southwark,2020-12-23,NA,forecast,425,449,144,261,347,396,460,520,723,E09000028
Southwark,2020-12-24,NA,forecast,426,457,171,237,335,391,467,544,786,E09000028
Southwark,2020-12-25,NA,forecast,437,481,213,227,335,396,484,578,874,E09000028
Southwark,2020-12-26,NA,forecast,280,319,167,133,205,250,317,390,627,E09000028
Southwark,2020-12-27,NA,forecast,275,322,190,121,192,243,317,395,680,E09000028
Southwark,2020-12-28,NA,forecast,574,700,493,222,380,488,670,866,1587,E09000028
Southwark,2020-12-29,NA,forecast,481,614,495,172,310,404,569,760,1500,E09000028
Southwark,2020-12-30,NA,forecast,518,690,628,162,315,429,621,840,1791,E09000028
Southwark,2020-12-31,NA,forecast,510,712,760,144,299,416,617,865,1909,E09000028
Southwark,2021-01-01,NA,forecast,517,784,1021,137,289,419,645,936,2201,E09000028
Southwark,2021-01-02,NA,forecast,336,536,825,78,176,262,421,621,1625,E09000028
Southwark,2021-01-03,NA,forecast,330,558,862,69,164,250,418,642,1785,E09000028
St. Helens,2020-12-21,NA,forecast,67,69,16,45,57,63,71,78,97,E08000013
St. Helens,2020-12-22,NA,forecast,67,68,17,44,56,63,71,78,99,E08000013
St. Helens,2020-12-23,NA,forecast,71,73,21,44,59,66,76,85,109,E08000013
St. Helens,2020-12-24,NA,forecast,71,75,23,44,58,66,76,87,117,E08000013
St. Helens,2020-12-25,NA,forecast,74,78,27,44,59,68,80,91,128,E08000013
St. Helens,2020-12-26,NA,forecast,67,73,30,38,53,61,73,86,127,E08000013
St. Helens,2020-12-27,NA,forecast,67,74,34,36,52,60,73,87,136,E08000013
St. Helens,2020-12-28,NA,forecast,121,138,76,63,91,109,134,163,262,E08000013
St. Helens,2020-12-29,NA,forecast,122,142,88,59,91,108,135,167,290,E08000013
St. Helens,2020-12-30,NA,forecast,127,154,107,59,93,112,146,181,324,E08000013
St. Helens,2020-12-31,NA,forecast,129,162,129,57,91,114,148,191,356,E08000013
St. Helens,2021-01-01,NA,forecast,135,175,159,56,95,117,158,201,410,E08000013
St. Helens,2021-01-02,NA,forecast,123,165,162,49,84,106,144,191,406,E08000013
St. Helens,2021-01-03,NA,forecast,124,172,199,46,82,106,146,195,438,E08000013
Staffordshire,2020-12-21,NA,forecast,472,477,64,378,433,456,490,517,589,E10000028
Staffordshire,2020-12-22,NA,forecast,439,445,74,335,394,421,457,488,574,E10000028
Staffordshire,2020-12-23,NA,forecast,447,457,93,329,395,426,468,506,620,E10000028
Staffordshire,2020-12-24,NA,forecast,425,442,114,296,365,400,450,497,656,E10000028
Staffordshire,2020-12-25,NA,forecast,444,473,154,294,370,417,476,536,750,E10000028
Staffordshire,2020-12-26,NA,forecast,346,378,153,215,283,319,372,431,645,E10000028
Staffordshire,2020-12-27,NA,forecast,348,394,200,201,276,319,382,450,731,E10000028
Staffordshire,2020-12-28,NA,forecast,642,761,469,351,501,584,718,868,1545,E10000028
Staffordshire,2020-12-29,NA,forecast,599,740,552,308,448,539,675,843,1588,E10000028
Staffordshire,2020-12-30,NA,forecast,614,795,720,292,440,543,698,892,1832,E10000028
Staffordshire,2020-12-31,NA,forecast,583,804,872,260,408,510,669,886,1979,E10000028
Staffordshire,2021-01-01,NA,forecast,612,897,1165,257,418,531,717,962,2353,E10000028
Staffordshire,2021-01-02,NA,forecast,472,750,1184,177,311,406,559,774,2035,E10000028
Staffordshire,2021-01-03,NA,forecast,472,823,1584,173,305,407,573,814,2308,E10000028
Stockport,2020-12-21,NA,forecast,122,126,29,84,105,116,130,143,177,E08000007
Stockport,2020-12-22,NA,forecast,132,138,39,87,111,124,141,158,206,E08000007
Stockport,2020-12-23,NA,forecast,134,144,53,84,109,124,145,166,234,E08000007
Stockport,2020-12-24,NA,forecast,147,163,75,85,118,135,160,186,290,E08000007
Stockport,2020-12-25,NA,forecast,154,178,110,84,120,140,170,204,342,E08000007
Stockport,2020-12-26,NA,forecast,161,198,167,83,123,145,179,221,408,E08000007
Stockport,2020-12-27,NA,forecast,172,227,258,84,126,153,195,246,502,E08000007
Stockport,2020-12-28,NA,forecast,334,482,764,145,234,290,388,504,1163,E08000007
Stockport,2020-12-29,NA,forecast,367,584,1231,143,248,314,428,576,1465,E08000007
Stockport,2020-12-30,NA,forecast,376,680,1976,140,243,319,450,623,1671,E08000007
Stockport,2020-12-31,NA,forecast,417,866,3389,141,258,348,499,711,2159,E08000007
Stockport,2021-01-01,NA,forecast,439,1097,5676,135,262,361,529,776,2585,E08000007
Stockport,2021-01-02,NA,forecast,461,1450,10020,132,266,377,576,859,3413,E08000007
Stockport,2021-01-03,NA,forecast,496,1940,16764,132,282,398,629,964,4006,E08000007
Stockton-on-Tees,2020-12-21,NA,forecast,71,73,20,45,59,67,76,85,109,E06000004
Stockton-on-Tees,2020-12-22,NA,forecast,62,65,20,37,51,58,67,76,102,E06000004
Stockton-on-Tees,2020-12-23,NA,forecast,66,70,24,38,53,61,72,82,114,E06000004
Stockton-on-Tees,2020-12-24,NA,forecast,57,61,24,31,44,52,62,73,106,E06000004
Stockton-on-Tees,2020-12-25,NA,forecast,55,61,27,28,41,49,61,73,111,E06000004
Stockton-on-Tees,2020-12-26,NA,forecast,41,46,24,19,30,36,46,57,91,E06000004
Stockton-on-Tees,2020-12-27,NA,forecast,38,44,26,16,26,33,43,54,91,E06000004
Stockton-on-Tees,2020-12-28,NA,forecast,56,68,48,22,38,48,66,85,152,E06000004
Stockton-on-Tees,2020-12-29,NA,forecast,49,62,50,18,32,41,59,77,146,E06000004
Stockton-on-Tees,2020-12-30,NA,forecast,51,68,62,17,32,42,62,83,167,E06000004
Stockton-on-Tees,2020-12-31,NA,forecast,44,61,66,13,26,36,53,75,157,E06000004
Stockton-on-Tees,2021-01-01,NA,forecast,43,63,79,12,24,34,53,75,169,E06000004
Stockton-on-Tees,2021-01-02,NA,forecast,31,49,70,8,17,25,39,58,141,E06000004
Stockton-on-Tees,2021-01-03,NA,forecast,29,49,84,7,15,23,36,55,145,E06000004
Stoke-on-Trent,2020-12-21,NA,forecast,146,148,31,102,128,139,154,167,203,E06000021
Stoke-on-Trent,2020-12-22,NA,forecast,145,149,33,100,124,137,155,170,209,E06000021
Stoke-on-Trent,2020-12-23,NA,forecast,121,125,31,81,104,115,129,143,180,E06000021
Stoke-on-Trent,2020-12-24,NA,forecast,130,134,35,83,109,122,140,154,196,E06000021
Stoke-on-Trent,2020-12-25,NA,forecast,130,134,39,80,107,120,139,156,206,E06000021
Stoke-on-Trent,2020-12-26,NA,forecast,90,94,30,53,72,83,97,110,148,E06000021
Stoke-on-Trent,2020-12-27,NA,forecast,92,96,34,51,73,84,99,115,158,E06000021
Stoke-on-Trent,2020-12-28,NA,forecast,150,160,60,82,117,137,164,189,271,E06000021
Stoke-on-Trent,2020-12-29,NA,forecast,151,162,67,77,115,137,166,193,286,E06000021
Stoke-on-Trent,2020-12-30,NA,forecast,126,137,61,61,96,113,139,166,254,E06000021
Stoke-on-Trent,2020-12-31,NA,forecast,135,149,73,62,99,120,151,181,281,E06000021
Stoke-on-Trent,2021-01-01,NA,forecast,133,150,81,58,97,118,149,182,301,E06000021
Stoke-on-Trent,2021-01-02,NA,forecast,93,106,61,38,66,82,104,129,216,E06000021
Stoke-on-Trent,2021-01-03,NA,forecast,95,109,68,36,66,82,108,133,234,E06000021
Suffolk,2020-12-21,NA,forecast,364,375,100,234,302,341,389,435,554,E10000029
Suffolk,2020-12-22,NA,forecast,354,366,109,213,288,328,380,426,557,E10000029
Suffolk,2020-12-23,NA,forecast,347,362,117,201,279,321,376,427,576,E10000029
Suffolk,2020-12-24,NA,forecast,377,398,144,208,297,346,411,475,653,E10000029
Suffolk,2020-12-25,NA,forecast,406,433,170,210,314,368,447,518,754,E10000029
Suffolk,2020-12-26,NA,forecast,292,317,138,141,220,262,325,383,577,E10000029
Suffolk,2020-12-27,NA,forecast,322,352,171,145,237,287,358,431,658,E10000029
Suffolk,2020-12-28,NA,forecast,573,639,347,232,401,505,647,796,1247,E10000029
Suffolk,2020-12-29,NA,forecast,548,631,385,209,379,478,621,780,1311,E10000029
Suffolk,2020-12-30,NA,forecast,545,641,444,191,362,470,631,791,1379,E10000029
Suffolk,2020-12-31,NA,forecast,592,710,524,185,381,497,689,900,1613,E10000029
Suffolk,2021-01-01,NA,forecast,628,787,648,188,395,525,747,977,1856,E10000029
Suffolk,2021-01-02,NA,forecast,450,583,538,121,275,381,544,722,1393,E10000029
Suffolk,2021-01-03,NA,forecast,503,659,650,125,293,414,604,815,1698,E10000029
Sunderland,2020-12-21,NA,forecast,103,106,24,70,89,98,109,120,150,E08000024
Sunderland,2020-12-22,NA,forecast,94,98,28,61,79,88,101,113,147,E08000024
Sunderland,2020-12-23,NA,forecast,97,102,36,58,79,89,104,118,163,E08000024
Sunderland,2020-12-24,NA,forecast,94,102,46,54,75,86,101,118,176,E08000024
Sunderland,2020-12-25,NA,forecast,101,114,67,54,78,91,111,131,210,E08000024
Sunderland,2020-12-26,NA,forecast,77,91,81,39,57,69,85,103,180,E08000024
Sunderland,2020-12-27,NA,forecast,88,112,149,42,65,78,100,124,241,E08000024
Sunderland,2020-12-28,NA,forecast,148,203,363,64,103,129,170,216,470,E08000024
Sunderland,2020-12-29,NA,forecast,136,210,631,55,94,118,158,209,495,E08000024
Sunderland,2020-12-30,NA,forecast,136,250,1428,51,91,117,162,222,577,E08000024
Sunderland,2020-12-31,NA,forecast,133,282,2248,46,85,113,159,225,660,E08000024
Sunderland,2021-01-01,NA,forecast,145,360,3095,46,87,120,175,251,812,E08000024
Sunderland,2021-01-02,NA,forecast,109,375,5840,31,65,88,135,205,716,E08000024
Sunderland,2021-01-03,NA,forecast,128,604,12776,34,73,103,162,245,948,E08000024
Surrey,2020-12-21,NA,forecast,909,924,170,675,805,868,950,1023,1227,E10000030
Surrey,2020-12-22,NA,forecast,835,856,179,601,727,792,882,964,1171,E10000030
Surrey,2020-12-23,NA,forecast,846,876,216,572,723,799,900,996,1274,E10000030
Surrey,2020-12-24,NA,forecast,811,843,237,508,675,756,873,985,1269,E10000030
Surrey,2020-12-25,NA,forecast,812,855,281,470,658,752,883,1007,1359,E10000030
Surrey,2020-12-26,NA,forecast,587,631,238,322,464,537,651,763,1062,E10000030
Surrey,2020-12-27,NA,forecast,580,635,274,295,436,520,651,781,1148,E10000030
Surrey,2020-12-28,NA,forecast,913,1022,502,421,668,808,1032,1281,1928,E10000030
Surrey,2020-12-29,NA,forecast,835,947,516,349,578,720,953,1190,1882,E10000030
Surrey,2020-12-30,NA,forecast,825,971,597,312,559,711,963,1225,2102,E10000030
Surrey,2020-12-31,NA,forecast,786,943,633,275,507,655,926,1196,2084,E10000030
Surrey,2021-01-01,NA,forecast,776,971,710,250,481,652,928,1255,2305,E10000030
Surrey,2021-01-02,NA,forecast,569,733,597,165,335,462,694,939,1817,E10000030
Surrey,2021-01-03,NA,forecast,562,753,672,152,318,456,691,965,1919,E10000030
Sutton,2020-12-21,NA,forecast,223,230,56,151,190,211,238,263,331,E09000029
Sutton,2020-12-22,NA,forecast,221,230,63,144,187,208,237,266,345,E09000029
Sutton,2020-12-23,NA,forecast,243,254,77,150,200,225,261,296,395,E09000029
Sutton,2020-12-24,NA,forecast,240,255,89,140,192,220,262,301,419,E09000029
Sutton,2020-12-25,NA,forecast,235,252,98,127,182,213,260,302,434,E09000029
Sutton,2020-12-26,NA,forecast,158,174,79,79,118,142,176,212,328,E09000029
Sutton,2020-12-27,NA,forecast,167,186,91,76,120,148,187,231,363,E09000029
Sutton,2020-12-28,NA,forecast,246,288,165,104,174,214,286,362,602,E09000029
Sutton,2020-12-29,NA,forecast,243,290,185,94,163,209,283,365,640,E09000029
Sutton,2020-12-30,NA,forecast,264,324,224,95,169,221,312,412,748,E09000029
Sutton,2020-12-31,NA,forecast,257,331,255,88,163,217,311,417,815,E09000029
Sutton,2021-01-01,NA,forecast,248,336,285,76,153,206,307,431,878,E09000029
Sutton,2021-01-02,NA,forecast,168,236,221,47,99,137,209,297,660,E09000029
Sutton,2021-01-03,NA,forecast,176,257,258,45,99,142,221,321,733,E09000029
Swansea,2020-12-21,NA,forecast,275,309,176,101,185,237,315,391,634,W06000011
Swansea,2020-12-22,NA,forecast,219,249,150,78,147,189,248,307,524,W06000011
Swansea,2020-12-23,NA,forecast,316,379,263,115,214,272,368,468,849,W06000011
Swansea,2020-12-24,NA,forecast,433,525,397,150,285,374,507,653,1184,W06000011
Swansea,2020-12-25,NA,forecast,412,514,448,129,266,352,483,632,1191,W06000011
Swansea,2020-12-26,NA,forecast,405,560,750,123,254,339,480,656,1393,W06000011
Swansea,2020-12-27,NA,forecast,354,498,998,98,211,291,418,580,1238,W06000011
Swansea,2020-12-28,NA,forecast,354,538,1051,94,211,290,427,597,1389,W06000011
Swansea,2020-12-29,NA,forecast,285,468,1440,69,163,233,346,498,1240,W06000011
Swansea,2020-12-30,NA,forecast,412,783,3079,96,228,330,511,759,2032,W06000011
Swansea,2020-12-31,NA,forecast,556,1178,7168,125,296,444,700,1028,2943,W06000011
Swansea,2021-01-01,NA,forecast,521,1184,6071,103,271,408,660,991,3028,W06000011
Swansea,2021-01-02,NA,forecast,519,2349,54029,95,261,401,678,1048,3496,W06000011
Swansea,2021-01-03,NA,forecast,450,2562,78378,75,221,340,592,931,3362,W06000011
Swindon,2020-12-21,NA,forecast,101,104,31,61,83,93,108,121,162,E06000030
Swindon,2020-12-22,NA,forecast,99,104,33,59,81,92,107,122,163,E06000030
Swindon,2020-12-23,NA,forecast,119,125,42,68,96,110,129,148,202,E06000030
Swindon,2020-12-24,NA,forecast,115,124,47,63,91,105,126,147,211,E06000030
Swindon,2020-12-25,NA,forecast,116,126,53,61,91,106,128,152,223,E06000030
Swindon,2020-12-26,NA,forecast,101,111,52,50,76,91,112,135,208,E06000030
Swindon,2020-12-27,NA,forecast,110,122,63,51,81,98,122,149,235,E06000030
Swindon,2020-12-28,NA,forecast,181,209,122,79,129,158,206,259,421,E06000030
Swindon,2020-12-29,NA,forecast,180,214,140,75,127,158,207,261,461,E06000030
Swindon,2020-12-30,NA,forecast,214,262,191,84,146,185,248,321,579,E06000030
Swindon,2020-12-31,NA,forecast,208,263,213,76,139,178,244,322,618,E06000030
Swindon,2021-01-01,NA,forecast,214,278,262,72,140,182,250,333,689,E06000030
Swindon,2021-01-02,NA,forecast,185,250,257,56,115,156,222,299,631,E06000030
Swindon,2021-01-03,NA,forecast,197,279,334,58,121,165,241,331,740,E06000030
Tameside,2020-12-21,NA,forecast,79,81,19,54,68,75,83,91,114,E08000008
Tameside,2020-12-22,NA,forecast,77,78,20,50,65,72,81,90,114,E08000008
Tameside,2020-12-23,NA,forecast,74,77,22,46,61,69,80,89,117,E08000008
Tameside,2020-12-24,NA,forecast,81,86,29,48,66,75,88,100,138,E08000008
Tameside,2020-12-25,NA,forecast,78,84,32,44,62,72,85,99,143,E08000008
Tameside,2020-12-26,NA,forecast,72,80,36,38,56,66,80,96,146,E08000008
Tameside,2020-12-27,NA,forecast,77,87,44,39,57,69,86,105,168,E08000008
Tameside,2020-12-28,NA,forecast,155,179,104,72,113,137,175,216,366,E08000008
Tameside,2020-12-29,NA,forecast,149,181,124,66,106,132,171,219,393,E08000008
Tameside,2020-12-30,NA,forecast,147,183,140,58,100,128,171,221,412,E08000008
Tameside,2020-12-31,NA,forecast,162,209,184,61,107,138,188,251,504,E08000008
Tameside,2021-01-01,NA,forecast,155,211,214,53,101,132,184,249,532,E08000008
Tameside,2021-01-02,NA,forecast,146,206,238,46,92,122,174,237,547,E08000008
Tameside,2021-01-03,NA,forecast,155,230,295,47,94,130,188,265,639,E08000008
Telford and Wrekin,2020-12-21,NA,forecast,69,71,17,46,59,65,74,82,102,E06000020
Telford and Wrekin,2020-12-22,NA,forecast,60,63,18,38,50,56,65,73,95,E06000020
Telford and Wrekin,2020-12-23,NA,forecast,60,63,21,36,48,56,65,74,101,E06000020
Telford and Wrekin,2020-12-24,NA,forecast,60,64,25,33,47,55,66,77,111,E06000020
Telford and Wrekin,2020-12-25,NA,forecast,66,73,35,34,50,59,73,87,134,E06000020
Telford and Wrekin,2020-12-26,NA,forecast,48,54,32,22,35,42,53,65,105,E06000020
Telford and Wrekin,2020-12-27,NA,forecast,50,59,43,21,35,44,57,71,126,E06000020
Telford and Wrekin,2020-12-28,NA,forecast,93,118,116,37,65,81,108,138,266,E06000020
Telford and Wrekin,2020-12-29,NA,forecast,81,109,136,29,53,69,97,128,258,E06000020
Telford and Wrekin,2020-12-30,NA,forecast,81,118,229,26,51,68,97,130,298,E06000020
Telford and Wrekin,2020-12-31,NA,forecast,80,128,325,23,48,66,98,136,337,E06000020
Telford and Wrekin,2021-01-01,NA,forecast,89,154,485,23,52,73,108,157,416,E06000020
Telford and Wrekin,2021-01-02,NA,forecast,63,127,571,16,36,51,80,117,338,E06000020
Telford and Wrekin,2021-01-03,NA,forecast,67,158,1128,14,37,53,85,129,393,E06000020
Thurrock,2020-12-21,NA,forecast,437,447,99,309,377,413,461,503,625,E06000034
Thurrock,2020-12-22,NA,forecast,350,363,94,237,297,328,373,414,534,E06000034
Thurrock,2020-12-23,NA,forecast,304,321,97,199,255,283,327,369,496,E06000034
Thurrock,2020-12-24,NA,forecast,273,292,101,169,223,251,297,337,478,E06000034
Thurrock,2020-12-25,NA,forecast,255,281,116,151,205,235,280,326,487,E06000034
Thurrock,2020-12-26,NA,forecast,183,205,100,101,141,166,202,241,375,E06000034
Thurrock,2020-12-27,NA,forecast,161,186,106,84,122,144,180,219,366,E06000034
Thurrock,2020-12-28,NA,forecast,271,325,229,131,196,237,304,381,688,E06000034
Thurrock,2020-12-29,NA,forecast,210,264,209,96,149,183,243,311,594,E06000034
Thurrock,2020-12-30,NA,forecast,177,235,232,78,122,153,205,271,551,E06000034
Thurrock,2020-12-31,NA,forecast,156,220,272,64,104,134,186,243,543,E06000034
Thurrock,2021-01-01,NA,forecast,147,218,317,58,95,124,176,238,573,E06000034
Thurrock,2021-01-02,NA,forecast,104,164,301,38,65,87,125,175,428,E06000034
Thurrock,2021-01-03,NA,forecast,90,156,350,32,56,74,112,157,438,E06000034
Torbay,2020-12-21,NA,forecast,23,25,12,10,17,21,26,32,47,E06000027
Torbay,2020-12-22,NA,forecast,24,27,15,10,17,21,28,34,55,E06000027
Torbay,2020-12-23,NA,forecast,28,33,21,10,19,24,33,41,70,E06000027
Torbay,2020-12-24,NA,forecast,28,35,25,10,19,24,33,43,82,E06000027
Torbay,2020-12-25,NA,forecast,27,35,30,8,16,22,32,43,88,E06000027
Torbay,2020-12-26,NA,forecast,21,30,32,5,12,17,26,37,83,E06000027
Torbay,2020-12-27,NA,forecast,24,37,48,5,13,19,29,43,108,E06000027
Torbay,2020-12-28,NA,forecast,46,81,127,10,24,35,58,91,257,E06000027
Torbay,2020-12-29,NA,forecast,48,94,171,8,23,37,64,100,317,E06000027
Torbay,2020-12-30,NA,forecast,54,125,267,9,26,40,74,125,426,E06000027
Torbay,2020-12-31,NA,forecast,55,144,362,7,24,39,77,135,501,E06000027
Torbay,2021-01-01,NA,forecast,53,163,509,6,21,37,75,136,565,E06000027
Torbay,2021-01-02,NA,forecast,41,159,614,4,16,28,62,114,564,E06000027
Torbay,2021-01-03,NA,forecast,45,219,1111,4,16,31,69,140,753,E06000027
Torfaen,2020-12-21,NA,forecast,103,123,87,32,66,87,121,157,282,W06000020
Torfaen,2020-12-22,NA,forecast,80,99,76,25,51,68,95,124,234,W06000020
Torfaen,2020-12-23,NA,forecast,109,138,118,31,68,91,130,174,337,W06000020
Torfaen,2020-12-24,NA,forecast,174,226,239,50,109,147,206,275,546,W06000020
Torfaen,2020-12-25,NA,forecast,143,196,202,39,87,120,173,236,516,W06000020
Torfaen,2020-12-26,NA,forecast,135,199,247,36,81,113,163,228,558,W06000020
Torfaen,2020-12-27,NA,forecast,128,214,730,33,76,107,155,218,556,W06000020
Torfaen,2020-12-28,NA,forecast,143,262,584,34,80,116,175,247,790,W06000020
Torfaen,2020-12-29,NA,forecast,108,231,906,26,62,89,134,193,653,W06000020
Torfaen,2020-12-30,NA,forecast,146,383,2677,32,82,117,184,271,990,W06000020
Torfaen,2020-12-31,NA,forecast,232,722,6082,52,134,189,289,430,1860,W06000020
Torfaen,2021-01-01,NA,forecast,194,802,10552,39,104,157,244,359,1658,W06000020
Torfaen,2021-01-02,NA,forecast,181,974,14228,35,98,144,230,353,1831,W06000020
Torfaen,2021-01-03,NA,forecast,170,1493,38518,30,89,133,222,348,2055,W06000020
Tower Hamlets,2020-12-21,NA,forecast,473,484,107,327,407,446,500,547,678,E09000030
Tower Hamlets,2020-12-22,NA,forecast,388,403,103,263,332,366,412,459,589,E09000030
Tower Hamlets,2020-12-23,NA,forecast,419,439,128,268,349,390,452,513,677,E09000030
Tower Hamlets,2020-12-24,NA,forecast,371,394,133,224,299,343,403,463,640,E09000030
Tower Hamlets,2020-12-25,NA,forecast,358,389,149,206,283,326,394,465,666,E09000030
Tower Hamlets,2020-12-26,NA,forecast,234,257,113,124,177,210,260,310,464,E09000030
Tower Hamlets,2020-12-27,NA,forecast,203,232,116,101,151,182,230,288,447,E09000030
Tower Hamlets,2020-12-28,NA,forecast,350,408,232,161,248,303,403,510,840,E09000030
Tower Hamlets,2020-12-29,NA,forecast,280,338,216,120,193,242,322,416,746,E09000030
Tower Hamlets,2020-12-30,NA,forecast,294,373,266,119,195,249,348,462,886,E09000030
Tower Hamlets,2020-12-31,NA,forecast,260,338,266,97,168,219,308,421,830,E09000030
Tower Hamlets,2021-01-01,NA,forecast,249,337,293,89,154,207,299,420,892,E09000030
Tower Hamlets,2021-01-02,NA,forecast,157,229,222,53,97,131,196,285,629,E09000030
Tower Hamlets,2021-01-03,NA,forecast,139,211,223,43,80,112,174,255,613,E09000030
Trafford,2020-12-21,NA,forecast,100,102,26,64,84,93,106,117,148,E08000009
Trafford,2020-12-22,NA,forecast,91,94,27,56,75,84,97,109,143,E08000009
Trafford,2020-12-23,NA,forecast,99,103,33,58,80,91,107,122,164,E08000009
