region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,id
Somerset,2021-01-07,NA,forecast,498,765,1414,187,332,429,591,780,1952,E10000027
Somerset,2021-01-08,NA,forecast,468,773,1627,166,303,394,555,762,2008,E10000027
Somerset,2021-01-09,NA,forecast,424,779,2303,134,269,355,512,709,2010,E10000027
Somerset,2021-01-10,NA,forecast,474,967,3586,147,285,398,574,821,2466,E10000027
South Gloucestershire,2020-12-28,NA,forecast,134,143,50,81,108,124,145,167,233,E06000025
South Gloucestershire,2020-12-29,NA,forecast,135,154,83,75,105,123,148,176,293,E06000025
South Gloucestershire,2020-12-30,NA,forecast,148,195,179,76,111,132,168,216,436,E06000025
South Gloucestershire,2020-12-31,NA,forecast,145,235,394,68,102,126,167,222,596,E06000025
South Gloucestershire,2021-01-01,NA,forecast,147,317,857,60,95,123,174,249,880,E06000025
South Gloucestershire,2021-01-02,NA,forecast,129,441,1965,50,82,107,160,248,1105,E06000025
South Gloucestershire,2021-01-03,NA,forecast,167,939,5521,56,98,135,216,351,2144,E06000025
South Gloucestershire,2021-01-04,NA,forecast,265,2948,22519,80,144,202,351,623,5245,E06000025
South Gloucestershire,2021-01-05,NA,forecast,268,6528,68711,71,139,202,372,732,7583,E06000025
South Gloucestershire,2021-01-06,NA,forecast,297,15285,170464,71,144,218,435,912,12634,E06000025
South Gloucestershire,2021-01-07,NA,forecast,296,36694,482278,61,134,207,439,999,18868,E06000025
South Gloucestershire,2021-01-08,NA,forecast,293,85935,1215526,55,125,201,468,1092,26655,E06000025
South Gloucestershire,2021-01-09,NA,forecast,259,181821,2590559,42,105,175,436,1136,36258,E06000025
South Gloucestershire,2021-01-10,NA,forecast,339,386796,4734912,49,126,218,563,1546,68176,E06000025
South Tyneside,2020-12-28,NA,forecast,123,134,56,64,94,111,136,162,240,E08000023
South Tyneside,2020-12-29,NA,forecast,149,188,127,63,102,128,173,231,445,E08000023
South Tyneside,2020-12-30,NA,forecast,180,292,308,58,107,146,225,345,929,E08000023
South Tyneside,2020-12-31,NA,forecast,236,532,801,58,119,179,318,554,2153,E08000023
South Tyneside,2021-01-01,NA,forecast,302,1045,2035,53,123,207,439,905,5081,E08000023
South Tyneside,2021-01-02,NA,forecast,368,2034,4799,48,132,242,588,1395,10717,E08000023
South Tyneside,2021-01-03,NA,forecast,540,4946,13662,51,163,338,936,2488,27841,E08000023
South Tyneside,2021-01-04,NA,forecast,1236,20138,64663,81,297,688,2365,7156,113119,E08000023
South Tyneside,2021-01-05,NA,forecast,1640,49018,178830,75,325,838,3357,12020,279568,E08000023
South Tyneside,2021-01-06,NA,forecast,2108,116728,469089,68,357,1007,4653,20217,635161,E08000023
South Tyneside,2021-01-07,NA,forecast,2908,301650,1315453,67,400,1286,6837,32992,1543985,E08000023
South Tyneside,2021-01-08,NA,forecast,3681,726960,3394186,62,444,1548,9843,54757,3646489,E08000023
South Tyneside,2021-01-09,NA,forecast,4726,1706897,8368263,55,467,1756,12880,86128,7787750,E08000023
South Tyneside,2021-01-10,NA,forecast,6916,3689493,15192428,59,569,2421,20369,151872,20908399,E08000023
Southampton,2020-12-28,NA,forecast,223,235,79,129,178,206,242,277,380,E06000045
Southampton,2020-12-29,NA,forecast,225,242,95,122,177,206,246,286,416,E06000045
Southampton,2020-12-30,NA,forecast,213,235,115,108,162,192,236,281,432,E06000045
Southampton,2020-12-31,NA,forecast,222,256,169,105,164,197,248,302,513,E06000045
Southampton,2021-01-01,NA,forecast,211,260,250,91,148,183,240,301,564,E06000045
Southampton,2021-01-02,NA,forecast,199,269,401,79,136,173,231,300,620,E06000045
Southampton,2021-01-03,NA,forecast,202,303,651,76,132,171,237,317,711,E06000045
Southampton,2021-01-04,NA,forecast,324,582,2349,105,201,267,385,535,1354,E06000045
Southampton,2021-01-05,NA,forecast,320,703,3815,97,191,262,391,569,1620,E06000045
Southampton,2021-01-06,NA,forecast,296,899,8467,80,169,236,375,557,1886,E06000045
Southampton,2021-01-07,NA,forecast,314,1219,14581,76,171,248,405,632,2272,E06000045
Southampton,2021-01-08,NA,forecast,294,1873,35165,64,157,232,379,604,2481,E06000045
Southampton,2021-01-09,NA,forecast,275,2908,62288,54,138,213,371,607,2962,E06000045
Southampton,2021-01-10,NA,forecast,280,4742,107470,51,136,210,393,687,3514,E06000045
Southend-on-Sea,2020-12-28,NA,forecast,279,297,110,150,220,256,304,355,501,E06000033
Southend-on-Sea,2020-12-29,NA,forecast,231,247,100,120,177,208,253,297,432,E06000033
Southend-on-Sea,2020-12-30,NA,forecast,195,212,92,97,148,174,215,257,381,E06000033
Southend-on-Sea,2020-12-31,NA,forecast,204,228,112,100,152,182,229,278,436,E06000033
Southend-on-Sea,2021-01-01,NA,forecast,150,172,93,71,111,134,171,209,345,E06000033
Southend-on-Sea,2021-01-02,NA,forecast,127,149,94,58,91,111,143,179,310,E06000033
Southend-on-Sea,2021-01-03,NA,forecast,116,140,99,50,81,100,133,169,312,E06000033
Southend-on-Sea,2021-01-04,NA,forecast,169,217,184,69,116,146,199,259,516,E06000033
Southend-on-Sea,2021-01-05,NA,forecast,138,183,194,53,92,118,162,218,438,E06000033
Southend-on-Sea,2021-01-06,NA,forecast,114,165,252,43,75,98,137,186,409,E06000033
Southend-on-Sea,2021-01-07,NA,forecast,120,181,304,41,76,101,143,201,481,E06000033
Southend-on-Sea,2021-01-08,NA,forecast,86,144,327,30,54,72,105,153,381,E06000033
Southend-on-Sea,2021-01-09,NA,forecast,73,131,431,23,44,60,90,131,347,E06000033
Southend-on-Sea,2021-01-10,NA,forecast,67,135,557,20,39,54,82,119,361,E06000033
Southwark,2020-12-28,NA,forecast,485,506,163,285,389,447,522,597,808,E09000028
Southwark,2020-12-29,NA,forecast,405,427,150,227,321,371,441,510,697,E09000028
Southwark,2020-12-30,NA,forecast,401,428,170,213,309,364,439,512,732,E09000028
Southwark,2020-12-31,NA,forecast,367,407,204,186,281,333,411,488,737,E09000028
Southwark,2021-01-01,NA,forecast,342,389,221,167,253,307,389,472,740,E09000028
Southwark,2021-01-02,NA,forecast,247,290,249,114,180,218,281,347,591,E09000028
Southwark,2021-01-03,NA,forecast,226,278,321,97,159,199,261,330,587,E09000028
Southwark,2021-01-04,NA,forecast,426,566,1315,170,289,372,496,648,1253,E09000028
Southwark,2021-01-05,NA,forecast,353,516,2554,129,233,303,415,557,1149,E09000028
Southwark,2021-01-06,NA,forecast,348,593,6126,115,217,289,417,567,1227,E09000028
Southwark,2021-01-07,NA,forecast,314,642,9297,99,193,262,382,534,1300,E09000028
Southwark,2021-01-08,NA,forecast,294,717,13079,87,172,239,361,527,1308,E09000028
Southwark,2021-01-09,NA,forecast,211,770,22824,59,121,171,262,383,1080,E09000028
Southwark,2021-01-10,NA,forecast,194,946,33770,49,107,157,245,361,1113,E09000028
St. Helens,2020-12-28,NA,forecast,85,87,21,56,72,79,90,100,124,E08000013
St. Helens,2020-12-29,NA,forecast,81,83,22,51,67,76,86,96,121,E08000013
St. Helens,2020-12-30,NA,forecast,83,86,24,52,70,78,89,100,128,E08000013
St. Helens,2020-12-31,NA,forecast,80,83,25,49,66,75,86,98,128,E08000013
St. Helens,2021-01-01,NA,forecast,77,81,27,45,62,71,83,95,130,E08000013
St. Helens,2021-01-02,NA,forecast,73,77,28,40,58,67,80,92,126,E08000013
St. Helens,2021-01-03,NA,forecast,70,74,29,37,54,63,76,88,127,E08000013
St. Helens,2021-01-04,NA,forecast,126,135,55,65,97,114,139,161,236,E08000013
St. Helens,2021-01-05,NA,forecast,119,130,60,59,89,107,132,157,233,E08000013
St. Helens,2021-01-06,NA,forecast,122,137,72,59,92,110,137,164,256,E08000013
St. Helens,2021-01-07,NA,forecast,119,134,74,53,87,105,133,161,257,E08000013
St. Helens,2021-01-08,NA,forecast,115,131,83,47,81,101,130,160,269,E08000013
St. Helens,2021-01-09,NA,forecast,108,127,85,45,77,95,124,156,264,E08000013
St. Helens,2021-01-10,NA,forecast,103,124,93,40,71,90,119,152,264,E08000013
Staffordshire,2020-12-28,NA,forecast,575,586,123,408,501,545,604,658,804,E10000028
Staffordshire,2020-12-29,NA,forecast,534,557,142,368,459,508,568,631,815,E10000028
Staffordshire,2020-12-30,NA,forecast,543,577,189,356,457,510,582,653,903,E10000028
Staffordshire,2020-12-31,NA,forecast,518,570,272,321,421,476,564,645,978,E10000028
Staffordshire,2021-01-01,NA,forecast,523,602,387,306,417,479,571,677,1111,E10000028
Staffordshire,2021-01-02,NA,forecast,448,550,548,249,348,406,491,596,1117,E10000028
Staffordshire,2021-01-03,NA,forecast,470,626,1011,247,354,422,528,661,1379,E10000028
Staffordshire,2021-01-04,NA,forecast,850,1272,3769,412,618,745,965,1248,2966,E10000028
Staffordshire,2021-01-05,NA,forecast,798,1373,7757,362,563,693,919,1220,3255,E10000028
Staffordshire,2021-01-06,NA,forecast,810,1658,13439,339,550,698,945,1298,3903,E10000028
Staffordshire,2021-01-07,NA,forecast,782,2088,31489,308,522,659,924,1304,4308,E10000028
Staffordshire,2021-01-08,NA,forecast,769,2706,49841,286,495,645,935,1338,5046,E10000028
Staffordshire,2021-01-09,NA,forecast,664,3642,104319,226,412,556,816,1242,4947,E10000028
Staffordshire,2021-01-10,NA,forecast,706,6377,240213,222,419,573,870,1370,6422,E10000028
Stockport,2020-12-28,NA,forecast,182,186,41,125,157,173,192,210,258,E08000007
Stockport,2020-12-29,NA,forecast,181,186,45,121,155,171,192,212,268,E08000007
Stockport,2020-12-30,NA,forecast,172,178,47,113,145,162,182,204,261,E08000007
Stockport,2020-12-31,NA,forecast,173,181,54,108,143,162,185,209,279,E08000007
Stockport,2021-01-01,NA,forecast,162,171,59,94,130,149,177,201,277,E08000007
Stockport,2021-01-02,NA,forecast,174,185,70,97,137,158,190,219,313,E08000007
Stockport,2021-01-03,NA,forecast,178,194,82,94,138,161,196,231,347,E08000007
Stockport,2021-01-04,NA,forecast,320,355,172,158,239,287,355,428,665,E08000007
Stockport,2021-01-05,NA,forecast,320,363,194,145,233,288,360,442,724,E08000007
Stockport,2021-01-06,NA,forecast,304,352,214,132,218,268,343,423,731,E08000007
Stockport,2021-01-07,NA,forecast,310,365,246,125,213,270,352,442,795,E08000007
Stockport,2021-01-08,NA,forecast,286,351,253,112,194,248,333,427,803,E08000007
Stockport,2021-01-09,NA,forecast,306,388,332,108,201,261,357,467,928,E08000007
Stockport,2021-01-10,NA,forecast,317,411,383,103,203,271,376,489,1007,E08000007
Stockton-on-Tees,2020-12-28,NA,forecast,83,87,27,50,69,77,89,100,136,E06000004
Stockton-on-Tees,2020-12-29,NA,forecast,72,77,32,41,57,66,78,90,129,E06000004
Stockton-on-Tees,2020-12-30,NA,forecast,79,91,59,44,62,72,87,102,168,E06000004
Stockton-on-Tees,2020-12-31,NA,forecast,72,90,114,37,54,65,80,98,183,E06000004
Stockton-on-Tees,2021-01-01,NA,forecast,69,100,272,33,50,61,78,98,212,E06000004
Stockton-on-Tees,2021-01-02,NA,forecast,55,102,555,24,38,48,63,82,219,E06000004
Stockton-on-Tees,2021-01-03,NA,forecast,58,153,1502,23,39,49,69,93,293,E06000004
Stockton-on-Tees,2021-01-04,NA,forecast,90,425,6759,32,58,75,108,154,559,E06000004
Stockton-on-Tees,2021-01-05,NA,forecast,78,727,17009,27,47,63,95,139,639,E06000004
Stockton-on-Tees,2021-01-06,NA,forecast,84,2043,60712,27,50,69,105,162,853,E06000004
Stockton-on-Tees,2021-01-07,NA,forecast,77,4596,158827,22,43,61,99,156,1033,E06000004
Stockton-on-Tees,2021-01-08,NA,forecast,73,11214,403118,18,39,57,96,156,1220,E06000004
Stockton-on-Tees,2021-01-09,NA,forecast,59,19694,717754,14,30,45,79,137,1267,E06000004
Stockton-on-Tees,2021-01-10,NA,forecast,62,54144,2105538,13,31,47,86,157,1740,E06000004
Stoke-on-Trent,2020-12-28,NA,forecast,107,110,29,70,90,100,114,126,161,E06000021
Stoke-on-Trent,2020-12-29,NA,forecast,101,104,29,64,84,94,108,121,156,E06000021
Stoke-on-Trent,2020-12-30,NA,forecast,82,86,26,50,67,77,89,100,131,E06000021
Stoke-on-Trent,2020-12-31,NA,forecast,83,86,28,49,67,77,89,102,135,E06000021
Stoke-on-Trent,2021-01-01,NA,forecast,78,83,29,44,63,73,85,97,135,E06000021
Stoke-on-Trent,2021-01-02,NA,forecast,57,61,25,31,45,52,62,72,101,E06000021
Stoke-on-Trent,2021-01-03,NA,forecast,57,61,27,30,44,52,63,74,104,E06000021
Stoke-on-Trent,2021-01-04,NA,forecast,88,96,47,45,68,80,97,115,172,E06000021
Stoke-on-Trent,2021-01-05,NA,forecast,83,93,72,41,62,74,92,110,168,E06000021
Stoke-on-Trent,2021-01-06,NA,forecast,67,76,73,31,49,60,75,90,146,E06000021
Stoke-on-Trent,2021-01-07,NA,forecast,67,78,72,31,49,60,76,93,155,E06000021
Stoke-on-Trent,2021-01-08,NA,forecast,65,77,99,27,46,57,73,89,154,E06000021
Stoke-on-Trent,2021-01-09,NA,forecast,47,58,96,18,33,41,54,67,116,E06000021
Stoke-on-Trent,2021-01-10,NA,forecast,46,58,115,18,32,40,54,68,124,E06000021
Suffolk,2020-12-28,NA,forecast,467,486,151,275,376,430,505,575,763,E10000029
Suffolk,2020-12-29,NA,forecast,428,450,149,247,346,395,462,533,724,E10000029
Suffolk,2020-12-30,NA,forecast,423,450,160,241,334,389,462,537,740,E10000029
Suffolk,2020-12-31,NA,forecast,425,458,185,228,330,385,470,549,798,E10000029
Suffolk,2021-01-01,NA,forecast,432,474,219,219,333,389,480,570,842,E10000029
Suffolk,2021-01-02,NA,forecast,339,375,192,166,253,305,379,451,690,E10000029
Suffolk,2021-01-03,NA,forecast,377,425,261,172,278,336,424,515,808,E10000029
Suffolk,2021-01-04,NA,forecast,622,724,533,267,450,556,709,859,1436,E10000029
Suffolk,2021-01-05,NA,forecast,576,688,617,230,400,501,663,819,1445,E10000029
Suffolk,2021-01-06,NA,forecast,569,717,1011,211,385,491,662,841,1499,E10000029
Suffolk,2021-01-07,NA,forecast,570,740,1253,198,378,486,663,847,1616,E10000029
Suffolk,2021-01-08,NA,forecast,566,804,2142,191,369,482,666,885,1806,E10000029
Suffolk,2021-01-09,NA,forecast,456,686,2642,142,287,384,534,707,1460,E10000029
Suffolk,2021-01-10,NA,forecast,503,819,4289,137,304,416,606,816,1781,E10000029
Sunderland,2020-12-28,NA,forecast,165,170,47,105,137,154,176,197,255,E08000024
Sunderland,2020-12-29,NA,forecast,162,170,55,98,132,150,175,198,268,E08000024
Sunderland,2020-12-30,NA,forecast,169,183,72,99,135,154,184,215,315,E08000024
Sunderland,2020-12-31,NA,forecast,165,187,96,89,128,150,183,217,354,E08000024
Sunderland,2021-01-01,NA,forecast,176,209,137,90,132,156,198,243,427,E08000024
Sunderland,2021-01-02,NA,forecast,153,192,163,72,111,135,173,217,431,E08000024
Sunderland,2021-01-03,NA,forecast,193,266,338,85,137,170,223,287,638,E08000024
Sunderland,2021-01-04,NA,forecast,321,492,816,135,220,280,382,510,1292,E08000024
Sunderland,2021-01-05,NA,forecast,313,547,1246,120,207,268,377,531,1515,E08000024
Sunderland,2021-01-06,NA,forecast,330,663,1954,117,209,277,403,582,1888,E08000024
Sunderland,2021-01-07,NA,forecast,328,780,3865,105,199,274,401,618,2180,E08000024
Sunderland,2021-01-08,NA,forecast,348,999,5719,103,204,281,441,674,2694,E08000024
Sunderland,2021-01-09,NA,forecast,298,1105,9022,85,166,240,381,626,2741,E08000024
Sunderland,2021-01-10,NA,forecast,386,1833,19477,95,213,302,501,838,4235,E08000024
Surrey,2020-12-28,NA,forecast,1260,1289,300,851,1076,1190,1331,1466,1840,E10000030
Surrey,2020-12-29,NA,forecast,1155,1187,294,775,983,1086,1224,1359,1713,E10000030
Surrey,2020-12-30,NA,forecast,1112,1157,322,706,932,1040,1199,1344,1748,E10000030
Surrey,2020-12-31,NA,forecast,1039,1088,336,637,851,962,1121,1273,1686,E10000030
Surrey,2021-01-01,NA,forecast,962,1021,359,566,763,886,1049,1212,1673,E10000030
Surrey,2021-01-02,NA,forecast,785,843,324,432,620,718,862,1007,1413,E10000030
Surrey,2021-01-03,NA,forecast,812,889,386,427,625,739,898,1072,1602,E10000030
Surrey,2021-01-04,NA,forecast,1251,1392,688,612,920,1118,1402,1690,2649,E10000030
Surrey,2021-01-05,NA,forecast,1130,1292,730,531,818,1001,1273,1572,2570,E10000030
Surrey,2021-01-06,NA,forecast,1089,1272,817,467,762,950,1236,1545,2632,E10000030
Surrey,2021-01-07,NA,forecast,998,1211,867,403,693,866,1163,1474,2613,E10000030
Surrey,2021-01-08,NA,forecast,943,1163,921,353,620,804,1086,1409,2654,E10000030
Surrey,2021-01-09,NA,forecast,750,965,869,270,494,643,883,1152,2387,E10000030
Surrey,2021-01-10,NA,forecast,785,1051,1091,259,500,658,943,1248,2623,E10000030
Sutton,2020-12-28,NA,forecast,348,361,108,213,284,323,374,420,564,E09000029
Sutton,2020-12-29,NA,forecast,348,364,118,206,282,321,377,429,581,E09000029
Sutton,2020-12-30,NA,forecast,375,398,142,215,298,346,406,472,661,E09000029
Sutton,2020-12-31,NA,forecast,378,408,163,209,298,346,414,484,716,E09000029
Sutton,2021-01-01,NA,forecast,352,391,181,183,274,321,391,467,720,E09000029
Sutton,2021-01-02,NA,forecast,269,303,158,135,205,243,300,361,581,E09000029
Sutton,2021-01-03,NA,forecast,307,352,205,147,224,272,347,426,692,E09000029
Sutton,2021-01-04,NA,forecast,434,524,386,192,314,385,497,622,1116,E09000029
Sutton,2021-01-05,NA,forecast,438,540,475,174,300,380,503,632,1183,E09000029
Sutton,2021-01-06,NA,forecast,464,606,635,178,316,404,543,702,1384,E09000029
Sutton,2021-01-07,NA,forecast,476,646,945,168,313,406,553,724,1500,E09000029
Sutton,2021-01-08,NA,forecast,442,636,972,147,287,378,530,720,1537,E09000029
Sutton,2021-01-09,NA,forecast,343,529,1297,104,212,283,412,563,1308,E09000029
Sutton,2021-01-10,NA,forecast,378,640,1743,110,231,313,464,649,1599,E09000029
Swansea,2020-12-28,NA,forecast,200,228,135,73,135,174,229,287,474,W06000011
Swansea,2020-12-29,NA,forecast,152,175,106,55,103,131,174,223,375,W06000011
Swansea,2020-12-30,NA,forecast,201,238,155,72,134,171,235,301,519,W06000011
Swansea,2020-12-31,NA,forecast,248,301,214,83,164,213,289,375,688,W06000011
Swansea,2021-01-01,NA,forecast,220,273,213,72,141,188,258,340,655,W06000011
Swansea,2021-01-02,NA,forecast,197,246,203,61,123,167,231,303,598,W06000011
Swansea,2021-01-03,NA,forecast,167,221,204,49,103,141,200,271,559,W06000011
Swansea,2021-01-04,NA,forecast,160,226,257,44,94,130,193,276,605,W06000011
Swansea,2021-01-05,NA,forecast,119,180,248,32,68,96,148,211,515,W06000011
Swansea,2021-01-06,NA,forecast,159,250,393,37,89,127,200,294,699,W06000011
Swansea,2021-01-07,NA,forecast,200,336,735,45,106,160,250,365,940,W06000011
Swansea,2021-01-08,NA,forecast,167,312,866,36,89,132,216,330,874,W06000011
Swansea,2021-01-09,NA,forecast,154,293,697,31,78,118,200,296,911,W06000011
Swansea,2021-01-10,NA,forecast,129,277,945,24,65,100,167,265,806,W06000011
Swindon,2020-12-28,NA,forecast,163,171,52,97,134,152,177,200,265,E06000030
Swindon,2020-12-29,NA,forecast,168,175,57,98,136,155,181,207,280,E06000030
Swindon,2020-12-30,NA,forecast,197,207,74,110,154,179,214,244,343,E06000030
Swindon,2020-12-31,NA,forecast,184,199,78,102,144,168,202,239,346,E06000030
Swindon,2021-01-01,NA,forecast,189,206,90,96,144,171,209,247,372,E06000030
Swindon,2021-01-02,NA,forecast,178,197,98,87,133,160,198,237,377,E06000030
Swindon,2021-01-03,NA,forecast,192,218,119,91,140,172,216,260,429,E06000030
Swindon,2021-01-04,NA,forecast,310,363,244,133,221,274,355,436,746,E06000030
Swindon,2021-01-05,NA,forecast,314,381,308,128,219,271,362,460,822,E06000030
Swindon,2021-01-06,NA,forecast,370,464,389,144,255,323,430,556,1056,E06000030
Swindon,2021-01-07,NA,forecast,348,460,490,129,232,299,413,548,1100,E06000030
Swindon,2021-01-08,NA,forecast,356,492,678,120,232,303,427,569,1176,E06000030
Swindon,2021-01-09,NA,forecast,335,480,682,106,212,284,401,543,1250,E06000030
Swindon,2021-01-10,NA,forecast,364,563,1082,104,226,304,443,624,1429,E06000030
Tameside,2020-12-28,NA,forecast,119,121,27,81,102,112,125,136,169,E08000008
Tameside,2020-12-29,NA,forecast,111,114,29,74,94,105,118,130,166,E08000008
Tameside,2020-12-30,NA,forecast,109,114,32,70,92,102,117,132,173,E08000008
Tameside,2020-12-31,NA,forecast,117,124,39,72,96,109,127,145,194,E08000008
Tameside,2021-01-01,NA,forecast,102,109,41,59,82,94,112,129,185,E08000008
Tameside,2021-01-02,NA,forecast,101,109,46,55,78,92,110,128,191,E08000008
Tameside,2021-01-03,NA,forecast,108,118,57,54,80,97,119,141,220,E08000008
Tameside,2021-01-04,NA,forecast,206,235,136,97,152,183,231,281,461,E08000008
Tameside,2021-01-05,NA,forecast,192,228,149,86,139,170,222,274,478,E08000008
Tameside,2021-01-06,NA,forecast,194,235,188,78,134,169,221,278,515,E08000008
Tameside,2021-01-07,NA,forecast,206,261,239,79,142,179,239,308,611,E08000008
Tameside,2021-01-08,NA,forecast,180,237,256,63,118,154,212,276,572,E08000008
Tameside,2021-01-09,NA,forecast,172,240,294,59,111,148,207,279,611,E08000008
Tameside,2021-01-10,NA,forecast,186,269,393,57,115,153,226,310,696,E08000008
Telford and Wrekin,2020-12-28,NA,forecast,61,64,20,36,50,57,66,75,100,E06000020
Telford and Wrekin,2020-12-29,NA,forecast,52,55,20,28,41,48,57,66,89,E06000020
Telford and Wrekin,2020-12-30,NA,forecast,53,57,24,28,41,48,58,68,101,E06000020
Telford and Wrekin,2020-12-31,NA,forecast,48,53,28,23,36,43,53,64,99,E06000020
Telford and Wrekin,2021-01-01,NA,forecast,52,61,44,24,38,47,59,72,124,E06000020
Telford and Wrekin,2021-01-02,NA,forecast,39,49,46,17,28,35,44,56,101,E06000020
Telford and Wrekin,2021-01-03,NA,forecast,40,53,75,16,27,35,45,58,118,E06000020
Telford and Wrekin,2021-01-04,NA,forecast,71,104,203,27,48,60,81,106,245,E06000020
Telford and Wrekin,2021-01-05,NA,forecast,60,101,369,20,39,51,70,94,239,E06000020
Telford and Wrekin,2021-01-06,NA,forecast,61,117,470,20,39,52,72,100,278,E06000020
Telford and Wrekin,2021-01-07,NA,forecast,55,125,712,16,34,46,66,94,286,E06000020
Telford and Wrekin,2021-01-08,NA,forecast,59,173,1453,16,35,49,73,106,355,E06000020
Telford and Wrekin,2021-01-09,NA,forecast,45,171,1887,11,26,36,56,84,329,E06000020
Telford and Wrekin,2021-01-10,NA,forecast,45,231,3327,10,25,36,57,88,386,E06000020
Thurrock,2020-12-28,NA,forecast,415,434,138,244,335,383,448,513,677,E06000034
Thurrock,2020-12-29,NA,forecast,350,372,137,193,277,320,382,444,618,E06000034
Thurrock,2020-12-30,NA,forecast,307,339,158,164,234,276,340,407,617,E06000034
Thurrock,2020-12-31,NA,forecast,284,342,238,145,210,253,323,412,710,E06000034
Thurrock,2021-01-01,NA,forecast,270,358,427,125,192,236,311,410,828,E06000034
Thurrock,2021-01-02,NA,forecast,221,345,1092,98,154,193,259,368,851,E06000034
Thurrock,2021-01-03,NA,forecast,212,398,1479,87,144,181,255,371,1160,E06000034
Thurrock,2021-01-04,NA,forecast,352,983,12450,132,223,292,429,670,2484,E06000034
Thurrock,2021-01-05,NA,forecast,299,1091,17873,100,179,243,363,598,2699,E06000034
Thurrock,2021-01-06,NA,forecast,255,1449,32523,80,149,204,318,558,2927,E06000034
Thurrock,2021-01-07,NA,forecast,231,2465,75720,68,133,185,304,551,3889,E06000034
Thurrock,2021-01-08,NA,forecast,219,4862,196643,58,117,171,292,555,4769,E06000034
Thurrock,2021-01-09,NA,forecast,178,9773,476205,45,94,137,247,505,5168,E06000034
Thurrock,2021-01-10,NA,forecast,176,21594,1095964,40,88,132,240,520,7131,E06000034
Torbay,2020-12-28,NA,forecast,25,27,13,10,18,22,28,34,51,E06000027
Torbay,2020-12-29,NA,forecast,24,27,16,10,17,21,27,34,55,E06000027
Torbay,2020-12-30,NA,forecast,27,32,23,10,18,23,31,39,70,E06000027
Torbay,2020-12-31,NA,forecast,26,34,52,9,17,22,30,40,82,E06000027
Torbay,2021-01-01,NA,forecast,23,34,65,7,14,19,27,37,85,E06000027
Torbay,2021-01-02,NA,forecast,19,34,128,5,11,15,23,31,84,E06000027
Torbay,2021-01-03,NA,forecast,22,49,215,5,13,18,28,40,121,E06000027
Torbay,2021-01-04,NA,forecast,37,121,987,9,21,30,47,73,250,E06000027
Torbay,2021-01-05,NA,forecast,36,180,2351,7,18,28,47,75,299,E06000027
Torbay,2021-01-06,NA,forecast,39,330,5631,7,19,30,52,88,431,E06000027
Torbay,2021-01-07,NA,forecast,38,671,15781,6,18,28,51,90,516,E06000027
Torbay,2021-01-08,NA,forecast,34,1057,23591,5,15,25,47,88,576,E06000027
Torbay,2021-01-09,NA,forecast,28,1467,35766,3,12,20,40,75,563,E06000027
Torbay,2021-01-10,NA,forecast,33,4964,164540,4,13,23,48,94,802,E06000027
Torfaen,2020-12-28,NA,forecast,106,125,82,33,67,91,127,161,279,W06000020
Torfaen,2020-12-29,NA,forecast,82,95,65,22,51,69,95,123,214,W06000020
Torfaen,2020-12-30,NA,forecast,106,127,89,31,67,91,125,165,285,W06000020
Torfaen,2020-12-31,NA,forecast,165,198,145,49,107,141,194,252,445,W06000020
Torfaen,2021-01-01,NA,forecast,138,167,146,39,85,114,161,213,385,W06000020
Torfaen,2021-01-02,NA,forecast,129,158,121,35,81,109,154,202,374,W06000020
Torfaen,2021-01-03,NA,forecast,124,156,145,33,75,105,149,197,372,W06000020
Torfaen,2021-01-04,NA,forecast,126,164,290,36,78,105,150,197,393,W06000020
Torfaen,2021-01-05,NA,forecast,98,128,187,25,58,81,118,156,317,W06000020
Torfaen,2021-01-06,NA,forecast,125,170,277,32,76,106,151,200,419,W06000020
Torfaen,2021-01-07,NA,forecast,197,280,947,48,118,164,239,322,699,W06000020
Torfaen,2021-01-08,NA,forecast,160,240,1036,38,96,131,197,271,604,W06000020
Torfaen,2021-01-09,NA,forecast,152,232,955,36,89,124,187,262,602,W06000020
Torfaen,2021-01-10,NA,forecast,150,234,1290,34,85,122,182,248,562,W06000020
Tower Hamlets,2020-12-28,NA,forecast,668,685,174,431,564,624,707,789,998,E09000030
Tower Hamlets,2020-12-29,NA,forecast,560,581,165,356,465,523,598,671,878,E09000030
Tower Hamlets,2020-12-30,NA,forecast,612,642,202,378,502,567,664,746,1009,E09000030
Tower Hamlets,2020-12-31,NA,forecast,529,563,209,307,420,487,575,657,927,E09000030
Tower Hamlets,2021-01-01,NA,forecast,538,585,258,299,419,487,589,689,1019,E09000030
Tower Hamlets,2021-01-02,NA,forecast,388,434,232,203,297,354,428,512,782,E09000030
Tower Hamlets,2021-01-03,NA,forecast,391,456,308,200,292,351,441,540,879,E09000030
Tower Hamlets,2021-01-04,NA,forecast,657,798,661,298,467,581,749,922,1673,E09000030
Tower Hamlets,2021-01-05,NA,forecast,550,702,805,232,388,479,635,796,1529,E09000030
Tower Hamlets,2021-01-06,NA,forecast,598,804,1084,240,403,519,690,896,1854,E09000030
Tower Hamlets,2021-01-07,NA,forecast,514,744,1482,189,339,440,600,795,1712,E09000030
Tower Hamlets,2021-01-08,NA,forecast,514,822,1959,179,327,435,612,847,1926,E09000030
Tower Hamlets,2021-01-09,NA,forecast,371,657,2205,125,233,310,453,631,1560,E09000030
